s dummy RR0 RR2 RR4 RR6 RR8
0.205826 0 0 0 0 0 0
0.206301 0 0 0 0 0 0
0.206776 0 0 0 0 0 0
0.207253 0 0 0 0 0 0
0.207731 0 0 0 0 0 0
0.208209 0 0 0 0 0 0
0.208689 0 0.472463 0.260686 -1.81362 0.677784 -3.42573
0.20917 0 0 0 0 0 0
0.209653 0 0 0 0 0 0
0.210136 0 0 0 0 0 0
0.21062 0 0.615221 1.66008 -0.677733 4.3162 -1.28016
0.211106 0 0.392212 1.78124 2.50869 4.63122 4.73864
0.211593 0 0 0 0 0 0
0.21208 0 0 0 0 0 0
0.212569 0 0 0 0 0 0
0.213059 0 0 0 0 0 0
0.21355 0 0 0 0 0 0
0.214043 0 0 0 0 0 0
0.214536 0 0 0 0 0 0
0.215031 0 0.431433 0.693392 -1.42332 1.80282 -2.6885
0.215526 0 0 0 0 0 0
0.216023 0 0 0 0 0 0
0.216521 0 0 0 0 0 0
0.21702 0 0.639496 0.784934 -2.34876 2.04083 -4.43654
0.217521 0 0 0 0 0 0
0.218022 0 0.0446081 -0.0236958 -0.123622 -0.0616091 -0.233507
0.218525 0 0 0 0 0 0
0.219028 0 0 0 0 0 0
0.219533 0 0 0 0 0 0
0.220039 0 0 0 0 0 0
0.220547 0 0 0 0 0 0
0.221055 0 0 0 0 0 0
0.221565 0 0 0 0 0 0
0.222075 0 0 0 0 0 0
0.222587 0 0 0 0 0 0
0.2231 0 0.041257 -0.0238323 -0.110931 -0.061964 -0.209536
0.223615 0 0 0 0 0 0
0.22413 0 0 0 0 0 0
0.224647 0 0 0 0 0 0
0.225165 0 1.22872 3.99946 0.812714 10.3986 1.53513
0.225684 0 0 0 0 0 0
0.226204 0 0 0 0 0 0
0.226725 0 0 0 0 0 0
0.227248 0 0 0 0 0 0
0.227772 0 0 0 0 0 0
0.228297 0 0 0 0 0 0
0.228823 0 0 0 0 0 0
0.229351 0 0 0 0 0 0
0.22988 0 0 0 0 0 0
0.230409 0 0 0 0 0 0
0.230941 0 0 0 0 0 0
0.231473 0 0 0 0 0 0
0.232007 0 0 0 0 0 0
0.232541 0 0 0 0 0 0
0.233077 0 0 0 0 0 0
0.233615 0 0.432317 -0.314326 -1.03881 -0.817249 -1.96219
0.234153 0 0 0 0 0 0
0.234693 0 0 0 0 0 0
0.235234 0 0 0 0 0 0
0.235776 0 0 0 0 0 0
0.23632 0 0 0 0 0 0
0.236865 0 0 0 0 0 0
0.237411 0 4.46972 -10.9372 14.059 -28.4367 26.5558
0.237958 0 0.888522 1.31293 -3.06472 3.41361 -5.78891
0.238507 0 0 0 0 0 0
0.239056 0 0 0 0 0 0
0.239607 0 0 0 0 0 0
0.24016 0 0.446914 -0.654212 -0.239623 -1.70095 -0.452621
0.240713 0 1.21989 -2.97872 3.80051 -7.74468 7.17874
0.241268 0 0 0 0 0 0
0.241824 0 0 0 0 0 0
0.242382 0 0.612045 -1.4926 1.89847 -3.88077 3.586
0.242941 0 0 0 0 0 0
0.243501 0 0 0 0 0 0
0.244062 0 0 0 0 0 0
0.244625 0 0 0 0 0 0
0.245189 0 0 0 0 0 0
0.245754 0 0 0 0 0 0
0.24632 0 0.240001 -0.279208 -0.333424 -0.725941 -0.629801
0.246888 0 0 0 0 0 0
0.247457 0 0 0 0 0 0
0.248028 0 0 0 0 0 0
0.2486 0 0 0 0 0 0
0.249173 0 0.414079 -0.124823 -1.29811 -0.32454 -2.45199
0.249747 0 0 0 0 0 0
0.250323 0 0 0 0 0 0
0.2509 0 0.440228 1.52359 0.626713 3.96133 1.18379
0.251478 0 1.2609 -2.47891 1.47726 -6.44518 2.79037
0.252058 0 0.454855 -1.03093 1.07456 -2.68042 2.02973
0.252639 0 0 0 0 0 0
0.253221 0 0 0 0 0 0
0.253805 0 0 0 0 0 0
0.25439 0 0.451855 -0.715071 -0.0742906 -1.85918 -0.140327
0.254977 0 0 0 0 0 0
0.255564 0 0 0 0 0 0
0.256153 0 0 0 0 0 0
0.256744 0 0.392339 0.494147 -1.43167 1.28478 -2.70427
0.257336 0 0 0 0 0 0
0.257929 0 0 0 0 0 0
0.258524 0 0 0 0 0 0
0.25912 0 0 0 0 0 0
0.259717 0 0 0 0 0 0
0.260316 0 0 0 0 0 0
0.260916 0 0.926475 -1.1346 -1.13542 -2.94996 -2.14469
0.261517 0 0 0 0 0 0
0.26212 0 0 0 0 0 0
0.262724 0 0.0623409 -0.126269 0.0871018 -0.328299 0.164526
0.26333 0 0 0 0 0 0
0.263937 0 0.866273 -1.06902 -1.03949 -2.77945 -1.96348
0.264545 0 0 0 0 0 0
0.265155 0 0 0 0 0 0
0.265767 0 0 0 0 0 0
0.266379 0 0 0 0 0 0
0.266993 0 0 0 0 0 0
0.267609 0 0 0 0 0 0
0.268226 0 0.412475 0.0294483 -1.47164 0.0765655 -2.77977
0.268844 0 0.394791 1.12489 -0.263043 2.9247 -0.496858
0.269464 0 0 0 0 0 0
0.270085 0 0 0 0 0 0
0.270707 0 0 0 0 0 0
0.271332 0 0 0 0 0 0
0.271957 0 0 0 0 0 0
0.272584 0 0 0 0 0 0
0.273212 0 0 0 0 0 0
0.273842 0 0 0 0 0 0
0.274473 0 0.954866 -1.99133 1.55628 -5.17746 2.93963
0.275106 0 0 0 0 0 0
0.27574 0 0 0 0 0 0
0.276376 0 0.394309 1.43153 0.826396 3.72198 1.56097
0.277013 0 0 0 0 0 0
0.277652 0 0.39301 -0.666688 0.0828146 -1.73339 0.156428
0.278292 0 0 0 0 0 0
0.278933 0 0 0 0 0 0
0.279576 0 0 0 0 0 0
0.280221 0 0.617882 1.89603 0.0140868 4.92968 0.0266084
0.280867 0 0 0 0 0 0
0.281514 0 1.2981 -1.19336 -0.804138 -3.10273 -1.51893
0.282163 0 0 0 0 0 0
0.282814 0 0 0 0 0 0
0.283466 0 0 0 0 0 0
0.284119 0 0 0 0 0 0
0.284774 0 0 0 0 0 0
0.28543 0 0 0 0 0 0
0.286088 0 0 0 0 0 0
0.286748 0 0 0 0 0 0
0.287409 0 0 0 0 0 0
0.288071 0 0 0 0 0 0
0.288736 0 0.513902 1.46911 -0.327915 3.81968 -0.619395
0.289401 0 1.42069 2.32083 -1.61973 6.03415 -3.05949
0.290068 0 0 0 0 0 0
0.290737 0 1.14013 2.72621 -2.15355 7.08813 -4.06782
0.291407 0 0.612715 -1.50572 1.95137 -3.91487 3.68593
0.292079 0 0.447551 0.461966 -1.6946 1.20111 -3.20091
0.292752 0 0 0 0 0 0
0.293427 0 0 0 0 0 0
0.294104 0 1.06157 0.0562061 -3.76961 0.146136 -7.12038
0.294782 0 0 0 0 0 0
0.295461 0 1.01735 0.708771 -3.92384 1.84281 -7.4117
0.296142 0 0 0 0 0 0
0.296825 0 1.4243 -2.69191 1.26827 -6.99897 2.39561
0.297509 0 0.524496 -0.244119 -1.51208 -0.634709 -2.85615
0.298195 0 0.623244 0.478816 -2.40267 1.24492 -4.53838
0.298882 0 0 0 0 0 0
0.299571 0 0 0 0 0 0
0.300262 0 0.617118 2.0293 0.48193 5.27619 0.910312
0.300954 0 0.787787 -0.18385 -1.76031 -0.478011 -3.32503
0.301648 0 0 0 0 0 0
0.302343 0 0 0 0 0 0
0.30304 0 0 0 0 0 0
0.303739 0 0 0 0 0 0
0.304439 0 1.352 -2.53801 1.14107 -6.59882 2.15536
0.305141 0 0 0 0 0 0
0.305844 0 0 0 0 0 0
0.306549 0 0 0 0 0 0
0.307256 0 0 0 0 0 0
0.307964 0 0.892858 -2.09156 2.39626 -5.43805 4.52626
0.308674 0 0 0 0 0 0
0.309386 0 0 0 0 0 0
0.310099 0 0 0 0 0 0
0.310814 0 0.997842 -1.59778 -0.103776 -4.15422 -0.196022
0.31153 0 0.0625899 -0.043499 -0.154404 -0.113097 -0.291651
0.312248 0 0 0 0 0 0
0.312968 0 0 0 0 0 0
0.31369 0 0 0 0 0 0
0.314413 0 0.494423 -0.939299 0.457945 -2.44218 0.865007
0.315138 0 0 0 0 0 0
0.315864 0 0.413409 -1.03352 1.39526 -2.68716 2.63548
0.316592 0 0.27932 0.0232328 -0.999498 0.0604053 -1.88794
0.317322 0 0.774795 0.274742 -2.91833 0.71433 -5.5124
0.318054 0 0 0 0 0 0
0.318787 0 0 0 0 0 0
0.319522 0 0.625318 0.664809 -2.35867 1.7285 -4.45526
0.320258 0 0.412859 -0.894033 0.804224 -2.32448 1.51909
0.320996 0 1.3753 -1.72868 2.70376 -4.49456 5.1071
0.321736 0 0 0 0 0 0
0.322478 0 1.36933 1.27609 -5.23631 3.31783 -9.89082
0.323222 0 0 0 0 0 0
0.323967 0 0 0 0 0 0
0.324713 0 1.84903 -2.95048 -0.171104 -7.67125 -0.323196
0.325462 0 0 0 0 0 0
0.326212 0 0.392237 -0.466013 -0.519251 -1.21163 -0.980807
0.326964 0 0 0 0 0 0
0.327718 0 0.0411759 0.0743855 -0.124436 0.193402 -0.235045
0.328473 0 0.954031 -0.425567 -2.78066 -1.10647 -5.25236
0.329231 0 0 0 0 0 0
0.32999 0 0.535183 -0.887867 0.0458036 -2.30845 0.0865179
0.33075 0 1.16171 5.22768 7.17345 13.592 13.5498
0.331513 0 0 0 0 0 0
0.332277 0 1.62963 0.828509 -6.23735 2.15412 -11.7817
0.333043 0 0.413938 -0.808348 0.464558 -2.10171 0.877499
0.333811 0 0 0 0 0 0
0.33458 0 1.85155 7.60039 7.7582 19.761 14.6544
0.335352 0 0 0 0 0 0
0.336125 0 0 0 0 0 0
0.336899 0 0.784424 -1.71994 1.61426 -4.47183 3.04915
0.337676 0 0.411942 0.95401 -0.849246 2.48043 -1.60413
0.338454 0 2.25636 3.39966 -1.23015 8.83912 -2.32362
0.339235 0 0.392212 0.618292 -1.30875 1.60756 -2.47208
0.340017 0 0 0 0 0 0
0.340801 0 0 0 0 0 0
0.341586 0 0.0529565 -0.125745 0.149402 -0.326936 0.282203
0.342374 0 0.411388 -0.544675 -0.390379 -1.41616 -0.737382
0.343163 0 0.854229 0.312821 -3.16052 0.813336 -5.96988
0.343954 0 0.536933 -0.77812 -0.28262 -2.02311 -0.533838
0.344747 0 0.806102 -0.525538 -0.99076 -1.3664 -1.87143
0.345542 0 0.396132 -0.875578 0.843833 -2.2765 1.59391
0.346338 0 0 0 0 0 0
0.347137 0 2.04685 -1.67929 -3.73901 -4.36617 -7.06258
0.347937 0 0 0 0 0 0
0.348739 0 1.8121 -1.4614 -1.02337 -3.79964 -1.93303
0.349543 0 0 0 0 0 0
0.350349 0 0.223489 0.602222 -0.248497 1.56578 -0.469383
0.351156 0 0.567427 -0.997516 0.239038 -2.59354 0.451517
0.351966 0 0 0 0 0 0
0.352777 0 0 0 0 0 0
0.35359 0 0 0 0 0 0
0.354405 0 0.403012 0.223374 -1.54725 0.580772 -2.92259
0.355222 0 0 0 0 0 0
0.356041 0 0.411523 0.213769 -1.57637 0.5558 -2.97759
0.356862 0 0.753205 -1.12427 -0.337236 -2.92311 -0.637002
0.357685 0 0.409455 -0.5824 -0.270819 -1.51424 -0.511546
0.358509 0 0 0 0 0 0
0.359336 0 0.723318 -1.72844 2.08802 -4.49394 3.94405
0.360164 0 0 0 0 0 0
0.360994 0 0.721971 1.36445 -1.5039 3.54758 -2.8407
0.361826 0 0.453336 1.45644 0.232281 3.78675 0.438754
0.362661 0 0 0 0 0 0
0.363497 0 2.78092 5.57397 -1.707 14.4923 -3.22432
0.364334 0 1.04405 -2.58317 3.40284 -6.71624 6.42759
0.365174 0 0 0 0 0 0
0.366016 0 0.966383 -0.820945 -2.07322 -2.13446 -3.91608
0.36686 0 0 0 0 0 0
0.367706 0 0.622471 -0.203348 -1.9288 -0.528704 -3.64329
0.368553 0 0 0 0 0 0
0.369403 0 1.01178 -2.08835 1.56456 -5.42972 2.95529
0.370254 0 1.08833 -0.370115 -3.35093 -0.962298 -6.32954
0.371108 0 1.43301 -0.0902459 -4.06833 -0.234639 -7.68463
0.371963 0 0 0 0 0 0
0.372821 0 0 0 0 0 0
0.37368 0 0 0 0 0 0
0.374542 0 0.411682 1.46535 0.744822 3.80991 1.40689
0.375405 0 0.411442 -0.929152 0.957904 -2.41579 1.80937
0.376271 0 0 0 0 0 0
0.377138 0 3.05755 -0.862232 -9.66898 -2.2418 -18.2636
0.378007 0 0.613933 1.99929 0.40946 5.19815 0.773424
0.378879 0 0 0 0 0 0
0.379752 0 1.99989 -2.82871 -0.271678 -7.35464 -0.513169
0.380628 0 0 0 0 0 0
0.381505 0 0.800387 2.02448 -0.162338 5.26365 -0.306638
0.382385 0 0.876216 1.91068 -2.06092 4.96778 -3.89285
0.383266 0 0 0 0 0 0
0.38415 0 0.526804 -0.67602 -0.560543 -1.75765 -1.0588
0.385035 0 0 0 0 0 0
0.385923 0 0.0392212 -0.0328662 -0.0851294 -0.0854521 -0.1608
0.386812 0 0.401082 1.31785 0.309435 3.42641 0.584488
0.387704 0 0.457791 -0.231963 -1.28803 -0.603104 -2.43295
0.388598 0 0.0826893 -0.198391 0.242168 -0.515816 0.457429
0.389494 0 0.130232 -0.183546 -0.0911862 -0.477219 -0.172241
0.390391 0 0.406616 -0.214876 -1.12879 -0.558679 -2.13216
0.391291 0 0 0 0 0 0
0.392193 0 0.407769 -0.856905 0.69023 -2.22795 1.30377
0.393098 0 0 0 0 0 0
0.394004 0 0.398161 -0.995404 1.34379 -2.58805 2.53828
0.394912 0 0 0 0 0 0
0.395822 0 0.0787399 0.103702 -0.283688 0.269624 -0.535854
0.396735 0 3.45457 -2.68658 3.3318 -6.98512 6.29339
0.397649 0 1.59198 3.50853 -2.27714 9.12218 -4.30127
0.398566 0 0.353023 -0.332287 -0.684356 -0.863945 -1.29267
0.399485 0 0 0 0 0 0
0.400406 0 2.82332 -0.640907 -8.38077 -1.66636 -15.8303
0.401329 0 1.08183 5.27469 8.94143 13.7142 16.8894
0.402254 0 0.860526 0.214047 0.755206 0.556522 1.4265
0.403181 0 0.404956 -0.926256 0.991946 -2.40827 1.87368
0.404111 0 0 0 0 0 0
0.405042 0 1.29385 -2.07903 0.539991 -5.40549 1.01998
0.405976 0 0 0 0 0 0
0.406912 0 2.89759 -2.38637 -0.717967 -6.20457 -1.35616
0.40785 0 1.13308 -2.56634 2.72502 -6.67247 5.14726
0.40879 0 0 0 0 0 0
0.409732 0 0.467436 -1.16859 1.57759 -3.03833 2.9799
0.410677 0 3.51343 5.11104 -0.701374 13.2887 -1.32482
0.411624 0 0.624312 -0.912696 -0.338395 -2.37301 -0.639191
0.412573 0 0 0 0 0 0
0.413524 0 1.60855 -2.76693 2.0378 -7.19403 3.84918
0.414477 0 1.04561 -1.86314 0.527442 -4.84417 0.99628
0.415432 0 0.0880308 0.180491 -0.229555 0.469276 -0.433603
0.41639 0 0 0 0 0 0
0.41735 0 0.458995 1.07684 -0.914879 2.79978 -1.72811
0.418312 0 2.25696 -0.996552 -2.90622 -2.59104 -5.48953
0.419276 0 1.18697 -2.96743 4.00604 -7.71533 7.56696
0.420243 0 0.473993 -0.433987 -0.856779 -1.12837 -1.61836
0.421212 0 0 0 0 0 0
0.422183 0 0.414053 0.221194 -1.58766 0.575105 -2.99892
0.423156 0 1.71191 -2.80121 1.13947 -7.28314 2.15233
0.424131 0 0 0 0 0 0
0.425109 0 1.87238 -1.59546 -3.91304 -4.14819 -7.39129
0.426089 0 0 0 0 0 0
0.427071 0 4.38704 5.74139 -15.7015 14.9276 -29.6584
0.428056 0 0.866559 -0.812698 -1.68673 -2.11301 -3.18604
0.429042 0 1.71647 1.74463 -6.51098 4.53604 -12.2985
0.430032 0 1.06451 -1.88663 0.775285 -4.90524 1.46443
0.431023 0 3.66161 6.57131 -11.1317 17.0854 -21.0266
0.432016 0 1.06369 -0.95801 -0.45179 -2.49083 -0.853382
0.433012 0 0 0 0 0 0
0.434011 0 0.850256 -1.55729 0.577992 -4.04897 1.09176
0.435011 0 0.405865 -0.808767 0.516378 -2.1028 0.975381
0.436014 0 0.68141 1.19257 -2.11647 3.10069 -3.99778
0.437019 0 0 0 0 0 0
0.438026 0 2.94487 0.411949 -10.0145 1.07107 -18.9163
0.439036 0 2.40868 1.42111 -8.61543 3.69489 -16.2736
0.440048 0 0.61568 -1.49326 1.87361 -3.88249 3.53904
0.441063 0 0.805941 1.7854 1.4344 4.64203 2.70943
0.442079 0 0 0 0 0 0
0.443099 0 0.620574 2.15921 0.927684 5.61396 1.75229
